Accounting Date,Total Received,Item Payment Type,Stock Item Name,Event Name,Amount,masked_column
12/8/2024,0.0,Card Payment,,The Nutcracker Ballet,,37
12/8/2024,0.0,Card Payment,,The Nutcracker Ballet,,39
12/8/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/8/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/8/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/8/2024,0.0,Card Payment,,Kira Soltanovich,,28
12/8/2024,0.0,Card Payment,,Kira Soltanovich,,44
12/9/2024,0.0,Card Payment,,Kira Soltanovich,,35
12/9/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/9/2024,0.0,Card Payment,,Kira Soltanovich,,39
12/9/2024,0.0,Card Payment,,Kira Soltanovich,,32
12/9/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/9/2024,0.0,Card Payment,,Kira Soltanovich,,43
12/9/2024,0.0,Card Payment,,International Guitar Night XXV,,57
12/9/2024,0.0,Card Payment,,International Guitar Night XXV,,55
12/9/2024,0.0,Card Payment,,International Guitar Night XXV,,50
12/9/2024,0.0,Card Payment,,International Guitar Night XXV,,58
12/9/2024,0.0,Card Payment,,International Guitar Night XXV,,61
12/9/2024,0.0,Card Payment,,International Guitar Night XXV,,60
12/9/2024,0.0,Card Payment,,International Guitar Night XXV,,54
12/9/2024,0.0,Card Payment,,Jackie Robinson: A Game Apart,,37
12/9/2024,0.0,Card Payment,,Jackie Robinson: A Game Apart,,24
12/9/2024,0.0,Card Payment,,Jackie Robinson: A Game Apart,,23
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,38
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/9/2024,0.0,Card Payment,,Celtic Christmas,,39
12/9/2024,0.0,Card Payment,,Celtic Christmas,,41
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/9/2024,0.0,Card Payment,,The Nutcracker Ballet,,29
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,29
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,29
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,27
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/10/2024,0.0,No Payment,,Kira Soltanovich,,0
12/10/2024,0.0,No Payment,,Kira Soltanovich,,0
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,60
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,37
12/10/2024,0.0,Card Payment,,Celtic Christmas,,48
12/10/2024,0.0,Card Payment,,Celtic Christmas,,43
12/10/2024,0.0,Card Payment,,Kira Soltanovich,,33
12/10/2024,0.0,Card Payment,,Kira Soltanovich,,35
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,60
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/10/2024,0.0,No Payment,,Chronicles of a Wandering Saint,,0
12/10/2024,0.0,No Payment,,The Nutcracker Ballet,,35
12/10/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/10/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/10/2024,0.0,Card Payment,,Chronicles of a Wandering Saint,,16
12/10/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,41
12/10/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,37
12/10/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,50
12/10/2024,0.0,Card Payment,,Kira Soltanovich,,40
12/10/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/10/2024,0.0,Card Payment,,Kira Soltanovich,,41
12/10/2024,0.0,Card Payment,,Chronicles of a Wandering Saint,,17
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,41
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,24
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,19
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,36
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,58
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/10/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,0
12/10/2024,0.0,No Payment,,Chronicles of a Wandering Saint,,0
12/10/2024,0.0,Card Payment,,The Nutcracker Ballet,,0
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,39
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/11/2024,0.0,Card Payment,,Celtic Christmas,,47
12/11/2024,0.0,Card Payment,,Celtic Christmas,,46
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/11/2024,0.0,Card Payment,,Jen Kober,,63
12/11/2024,0.0,Card Payment,,Jen Kober,,47
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,61
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,36
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/11/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,41
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,63
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,36
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/12/2024,0.0,Card Payment,,Kira Soltanovich,,28
12/12/2024,0.0,Card Payment,,Kira Soltanovich,,22
12/12/2024,0.0,Card Payment,,Celtic Christmas,,39
12/12/2024,0.0,No Payment,,Celtic Christmas,,37
12/12/2024,0.0,No Payment,,Celtic Christmas,,44
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/12/2024,0.0,No Payment,,Jackie Robinson: A Game Apart,,0
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/12/2024,0.0,Card Payment,,Skerryvore: Whisky Tasting,,80
12/12/2024,0.0,Card Payment,,Skerryvore: Whisky Tasting,,79
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,40
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/12/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/12/2024,0.0,Card Payment,,Kira Soltanovich,,33
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,35
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/12/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/12/2024,0.0,No Payment,,Jackie Robinson: A Game Apart,,0
12/12/2024,0.0,No Payment,,Celtic Christmas,,0
12/12/2024,0.0,No Payment,,Celtic Christmas,,0
12/13/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/13/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/13/2024,0.0,Card Payment,,Jackie Robinson: A Game Apart,,34
12/13/2024,0.0,Card Payment,,Jackie Robinson: A Game Apart,,40
12/13/2024,0.0,Card Payment,,Skerryvore: Whisky Tasting,,74
12/13/2024,0.0,Card Payment,,Skerryvore: Whisky Tasting,,67
12/13/2024,0.0,Card Payment,,Skerryvore: Whisky Tasting,,81
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,41
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,59
12/13/2024,0.0,Card Payment,,Skerryvore,,46
12/13/2024,0.0,Card Payment,,Skerryvore,,48
12/13/2024,0.0,Card Payment,,Kira Soltanovich,,31
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/13/2024,0.0,Card Payment,,Skerryvore,,44
12/13/2024,0.0,Card Payment,,Skerryvore,,53
12/13/2024,0.0,Card Payment,,Skerryvore,,58
12/13/2024,0.0,Card Payment,,Skerryvore,,53
12/13/2024,0.0,No Payment,,The Nutcracker Ballet,,53
12/13/2024,0.0,No Payment,,The Nutcracker Ballet,,48
12/13/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,11
12/13/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,12
12/13/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,11
12/13/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,14
12/13/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,15
12/13/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,17
12/13/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,16
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,19
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,58
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,58
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/13/2024,0.0,Card Payment,,Skerryvore,,60
12/13/2024,0.0,Card Payment,,Skerryvore,,45
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/13/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,60
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,58
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,22
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,39
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/14/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,45
12/14/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,51
12/14/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,45
12/14/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,48
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/14/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/14/2024,0.0,Card Payment,,Kira Soltanovich,,38
12/14/2024,0.0,Card Payment,,Skerryvore,,53
12/14/2024,0.0,Card Payment,,Skerryvore,,56
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,29
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,29
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,19
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/14/2024,0.0,Card Payment,,Steve Hofstetter,,39
12/14/2024,0.0,Card Payment,,Steve Hofstetter,,47
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,22
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,38
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,24
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,41
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,17
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,39
12/14/2024,0.0,Card Payment,,Jackie Robinson: A Game Apart,,36
12/14/2024,0.0,Card Payment,,Jackie Robinson: A Game Apart,,37
12/14/2024,0.0,Card Payment,,Kira Soltanovich,,35
12/14/2024,0.0,Card Payment,,Kira Soltanovich,,32
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/14/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,38
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,32
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,35
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/15/2024,0.0,Card Payment,,Kira Soltanovich,,39
12/15/2024,0.0,Card Payment,,Kira Soltanovich,,38
12/15/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/15/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,40
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,41
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,22
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,18
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,31
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,22
12/15/2024,0.0,Card Payment,,International Guitar Night XXV,,52
12/15/2024,0.0,Card Payment,,Celtic Christmas,,37
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,63
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/15/2024,0.0,Cash Payment,,Celtic Christmas,,43
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,35
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,58
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/15/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/15/2024,0.0,Card Payment,,Skerryvore,,43
12/15/2024,0.0,Card Payment,,Skerryvore,,49
12/15/2024,0.0,Card Payment,,Skerryvore,,46
12/15/2024,0.0,Card Payment,,Skerryvore,,47
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,61
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,35
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,26
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,24
12/16/2024,0.0,Card Payment,,Skerryvore,,50
12/16/2024,0.0,Card Payment,,Skerryvore,,49
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,39
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,60
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,32
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,32
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,31
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,40
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,63
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,24
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,39
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,35
12/16/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,61
12/16/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,50
12/16/2024,0.0,Mixed Payment,,The Nutcracker Ballet,,48
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/16/2024,0.0,Card Payment,,Kira Soltanovich,,43
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,41
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/16/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,22
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/17/2024,0.0,Card Payment,,International Guitar Night XXV,,59
12/17/2024,0.0,Card Payment,,International Guitar Night XXV,,56
12/17/2024,0.0,Card Payment,,International Guitar Night XXV,,50
12/17/2024,0.0,Card Payment,,International Guitar Night XXV,,45
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/17/2024,0.0,No Payment,,Kira Soltanovich,,0
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,20
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,60
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,61
12/17/2024,0.0,Card Payment,,Big Bang Boom,,9
12/17/2024,0.0,Card Payment,,Big Bang Boom,,9
12/17/2024,0.0,Card Payment,,Big Bang Boom,,14
12/17/2024,0.0,Card Payment,,Big Bang Boom,,12
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,33
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,27
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,61
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,39
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/17/2024,0.0,Card Payment,,The Nutcracker Ballet,,40
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,32
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,61
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,33
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,29
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/18/2024,0.0,Card Payment,,International Guitar Night XXV,,57
12/18/2024,0.0,Card Payment,,International Guitar Night XXV,,50
12/18/2024,0.0,Card Payment,,International Guitar Night XXV,,63
12/18/2024,0.0,Card Payment,,International Guitar Night XXV,,53
12/18/2024,0.0,Card Payment,,International Guitar Night XXV,,61
12/18/2024,0.0,Card Payment,,International Guitar Night XXV,,56
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,59
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,27
12/18/2024,0.0,Card Payment,,International Guitar Night XXV,,51
12/18/2024,0.0,Card Payment,,International Guitar Night XXV,,56
12/18/2024,0.0,Card Payment,,Little Shop of Horrors,,57
12/18/2024,0.0,Card Payment,,Little Shop of Horrors,,57
