ID,Date,Walla Walla Union Bulletin,Tri-City Herald,The East Oregonian,The Entertainer,Tumbleweird,Radio,Poster,"Social Media (Facebook, Twitter, Instagram)",Email,Word of Mouth,Gesa Power House Theatre website (www.phtww.org),Other,What is your age group?,What is your annual household income?,"What was your overall impression of this event (quality, lighting, sound, value)?","Please share any other suggestions or ideas that would help us enhance your experience at Gesa Power House Theatre. If you would like someone to respond to your feedback, please include your contact information. Thank you!",event,Television,Event,Instance,The Idaho Statesman,ParentMap
468468539,01/01/2024 7:26 AM,No,No,,No,No,No,No,Yes,No,No,No,No,56-65,"$100,001 - $200,000",Very nice ,,AndrewSleighter,,,,,
468471479,01/01/2024 7:41 AM,No,No,,No,No,No,No,No,No,No,Yes,No,66+,"$100,001 - $200,000",Excellent ,Great show,AndrewSleighter,,,,,
468475039,01/01/2024 8:00 AM,Yes,No,,No,No,No,No,No,No,No,No,No,56-65,"$50,000 or below",in center of B row it's a bit strange to hear the sound coming from speakers to the side instead of from performer 12 ft. in front of you.,,AndrewSleighter,,,,,
468475133,01/01/2024 7:58 AM,Yes,No,,No,No,No,No,No,No,No,No,No,66+,"$50,001 - $100,000",All good,He was hilarious ! Loved it!,AndrewSleighter,,,,,
468476227,01/01/2024 8:06 AM,No,No,,No,No,No,No,Yes,No,No,No,No,46-55,"$100,001 - $200,000",Great event!  Maybe have the upstairs room open before the show for patrons to have a beverage without blocking the lobby.,,AndrewSleighter,,,,,
468483481,01/01/2024 8:39 AM,No,No,,No,No,No,No,Yes,No,No,No,No,56-65,"$200,001 or above",Staff is very friendly and inviting. The building is very nice. Lighting is adequate.  We had a little difficulty hearing the comedian. Probably because of the soft tone of his voice. ,,AndrewSleighter,,,,,
468527353,01/01/2024 11:43 AM,No,Yes,,No,No,No,No,No,No,No,No,No,66+,"$50,001 - $100,000",Mr. Andrew Sleighter is a comedian that has honed his craft.  He was pretty funny and knows how to get the audience involved.  I would recommend him to others and hope he returns some day soon with a new slate of comedic originals.  Thanks for giving him a stage to stand on and to send us into 2024 on a positive note.,"As the Powerhouse Theater becomes more popular and makes enough money for improvements, please consider making changes to the facility.  I think it could be a better venue over time if more funds would be spent to enhance the interior, but not take away from the historic nature of the building.  Thanks.",AndrewSleighter,,,,,
468539658,01/01/2024 12:35 PM,No,No,,No,No,No,No,No,No,No,Yes,No,36-45,"$100,001 - $200,000","We thought the event was great! Sound and lighting were great, the comic was very enjoyable, and the tickets were reasonably priced. I thought the champagne toast was a very nice thought, but wasn't executed very well. ","This was our first time to the theater, and we really enjoyed the event! I realize that there may be very little that can be done about this, but my main comment for things to improve would be the congestion of the lobby before the show. I realize there are several things that need to take place (will call, ticket scanning, coat check, bar, etc.) in a relatively small space, but the crowding means people have to wait outside for a while so that they can squeeze between people to get through the lobby. Perhaps longer hours for the bar, moving will call, or something like that would be helpful for reducing congestion. That said, the staff were all very friendly, welcoming, and helpful!",AndrewSleighter,,,,,
468556858,01/01/2024 4:31 PM,No,No,,No,No,No,No,No,No,No,No,Yes,36-45,"$100,001 - $200,000","Very well done. Fun atmosphere in a beautiful theater, everyone friendly, comedian very funny",,AndrewSleighter,,,,,
468564484,01/01/2024 2:10 PM,No,No,,No,No,No,No,No,No,No,Yes,No,56-65,"$200,001 or above","Excellent event! We never stopped laughing for almost 2 hours. The seats were comfortable and the staff were welcoming.  Thankfully, intermission was long enough to get everyone through the bathrooms. ",,AndrewSleighter,,,,,
468585485,01/01/2024 3:33 PM,Yes,No,,No,No,No,No,No,No,No,Yes,No,56-65,"$200,001 or above",Great night!,,AndrewSleighter,,,,,
468693138,01/02/2024 12:56 AM,Yes,No,,No,No,No,No,No,No,No,No,No,66+,,Excellent performer,,AndrewSleighter,,,,,
468800848,01/02/2024 9:47 AM,No,No,,No,No,No,No,No,No,No,Yes,No,36-45,"$50,001 - $100,000",Ticket prices were high for what it was...a good show but I had heard a good amount of the material previously on his posted videos...would have been nice to have more new material--especially for the new year-since it was advertised as a NYE special...was expecting new material not a lot of repeated/old jokes...,"Having a military/veteran discount available would be nice. Also, consistency in pricing on the website from the main page throughout the event pages...Many times it differs and is conflicting...ticket pricing info should be clear and concise at a minimum, especially at the prices being charged. These aren't discount/cheap tickets. Another little detail--When popcorn is served in the lobby - Make it fresh...Nothing says ""We got you good"" like paying $4 for a tiny bag of popcorn...only to find out it is STALE. That's just bad business and acting in bad faith",AndrewSleighter,,,,,
468923360,01/02/2024 3:48 PM,No,No,,No,No,No,No,No,Yes,No,Yes,No,56-65,"$50,001 - $100,000","  Andrew's voice was a little hard to distinguish at times, not sure if it was the mic or that he talked fairly fast. All in all it was allot of fun. 
We look foreword to next years New Years eve show, we have been at most of the New Years shows since the theatre started, they've all been enjoyable. 
  Thank You very much. Darrin and Lori.",,AndrewSleighter,,,,,
445624931,10/27/2023 9:14 PM,No,No,,No,No,No,No,No,Yes,No,No,No,66+,"$100,001 - $200,000","Perfect. This was great, so much fun. Bring them back please",,CollisionofRhythm,,,,,
445625593,10/27/2023 9:16 PM,No,No,,No,No,No,No,No,Yes,No,No,No,66+,"$50,001 - $100,000",Excellent ,,CollisionofRhythm,,,,,
445626407,10/27/2023 9:21 PM,No,No,,No,No,No,No,No,Yes,No,No,No,66+,"$100,001 - $200,000","Seemed great to me. Lighting, sound and content were great.
A great night’s entertainment. Fun evening.",,CollisionofRhythm,,,,,
445626526,10/27/2023 9:24 PM,No,No,,No,No,No,No,No,No,No,Yes,No,66+,"$50,000 or below","Amazing, actually. These two performers were lighted and miked beautifully. The value of ticket price to performance was startling, as the cost seemed low for the very high quality of performance (not a complaint at all, and our tickets were actually paid from a gift certificate). We left feeling upbeat and totally satisfied, not only with the performance but with the theatre experience. The people who work the events are always great!",,CollisionofRhythm,,,,,
445626883,10/27/2023 9:25 PM,No,No,,No,No,No,No,No,Yes,No,No,No,66+,"$50,001 - $100,000",All around good! Interesting and different twist on music. Affordable tickets which is important for families and those on fixed income,,CollisionofRhythm,,,,,
445639998,10/27/2023 10:34 PM,Yes,No,,No,No,No,No,No,No,No,Yes,No,56-65,"$100,001 - $200,000","All was good. Very lively, very entertaining ",,CollisionofRhythm,,,,,
445642607,10/27/2023 10:52 PM,Yes,No,,No,No,No,No,No,No,No,No,No,66+,,Best event for me so far.  All good!,,CollisionofRhythm,,,,,
445652294,10/28/2023 12:39 AM,Yes,No,,No,No,No,No,No,No,No,No,No,56-65,"$100,001 - $200,000","Absolutely amazing.
The only thing that bothered us was the couple seated in front of us, we had G-9 and G- 10 seats. At intermission, the man, I certainly wouldn’t call him a gentleman, came us to us. I had complimented his female friend about her attire. He then said , my friend and I were too “chatty “ and could we not whisper or comment on the performance as it was distracting for him. We sat through the rest of the show in silence, while the audience continued to enjoy the wonderful display of talent we had mutually payed for. We were not by any means, outspoken or overbearing with making soft comments about  the amazing performance we were witnessing. I thank everyone that gives Walla Walla these amazing performances.","Excellent staff, volunteers.",CollisionofRhythm,,,,,
445709301,10/28/2023 7:30 AM,No,No,,No,No,No,No,No,No,No,No,Yes,56-65,"$50,001 - $100,000",Everything seemed perfect! Very comfortable. ,,CollisionofRhythm,,,,,
445733845,10/28/2023 9:08 AM,Yes,No,,No,No,No,No,No,Yes,No,No,No,66+,,Excellent!,,CollisionofRhythm,,,,,
445740989,10/28/2023 9:36 AM,No,No,,No,No,No,No,Yes,No,No,No,No,66+,"$100,001 - $200,000",Good,Staff was helpful and tentative. Performers were very entertaining and professional.,CollisionofRhythm,,,,,
446534618,10/30/2023 8:05 PM,No,No,,No,No,No,No,No,Yes,No,No,No,66+,"$50,001 - $100,000","very entertaining and also educational. most professional setting, with great sound and lighting, Enjoyed myself greatly.",,CollisionofRhythm,,,,,
449155485,11/07/2023 3:53 PM,Yes,No,,No,No,No,No,No,Yes,No,No,No,66+,,"The person who manned the spotlight did an exceptional job of keeping up with all the rapid changes.  The sound was clear and at an appropriate volume making it a pleasant experience and bringing out the characteristics of each instrument:  marimba (xylophone), standard flute, Native American flute (one of my favorites; so haunting), saxophone(s), piano, standard (stick) drumming, long djembe(?) hand drumming along with extras like juggling, tap dancing, beat boxing and singing.  Very well done!","The members of Collision of Rhythm were two extremely talented guys whose desire is clearly to teach and create a community-based experience.  Their enthusiasm shined on us all, and the audience participation was absolutely essential to a successful performance.  ""We...we are made of music!""  To have a venue of inclusivity for younger and older generations alike is welcome.  The fast-moving tempo of the show kept it captivating.  Would love to see them return to the Gesa Powerhouse Theatre.  More power!",CollisionofRhythm,,,,,
362121696,03/13/2023 11:47 AM,No,No,,No,,No,No,Yes,Yes,No,Yes,No,66+,,"good quality, lighting fair, good value for family friendly.",,LeapinLouie,No,,,,
495229981,03/05/2024 10:54 PM,No,No,No,No,No,No,No,No,No,No,Yes,No,66+,"$50,001 - $100,000",Reasonable price for concessions & admission. We were in very back row of balcony. I felt a little claustrophobic. The rows were so narrow that we had to practically step on the other people to get to our seats. The wire-type barrier in the front row of the balcony did not feel safe. I also can’t figure out how we would have all gotten out safely if there was a fire. I would rather pay more and have more room to move about. ,My four year old grandson just loved the bubble show. I wish the theater would offer more than one showing (maybe 2:00 and 4:30) so more of his friends could have watched to show too.,BubbleBonanza,,,,,
495288116,03/06/2024 5:30 AM,No,No,No,No,No,No,No,No,No,No,No,Yes,36-45,"$50,000 or below",My son absolutely loved it as did I and my spouse,"So far, we have loved every family event that we have been too",BubbleBonanza,,,,,
495353479,03/06/2024 8:33 AM,No,No,No,No,No,No,No,Yes,No,No,No,No,36-45,"$50,001 - $100,000",,,BubbleBonanza,,,,,
495357673,03/06/2024 8:46 AM,No,No,No,No,No,No,No,Yes,No,No,No,No,56-65,"$200,001 or above","The kids we brought enjoyed it.  For the price I was satisfied.  I thought the presentation, sound and especially the stage design pretty mediocre.  I think Jeff could benefit from stepping up the design elements a bit.  I appreciated reasonably-priced concessions, because of course the kids wanted popcorn!  Overall I appreciate having alternative kid-friendly programs and activities.  ",,BubbleBonanza,,,,,
495405724,03/06/2024 10:30 AM,No,No,No,No,No,No,No,Yes,No,No,No,No,,"$50,001 - $100,000",Fun! Reasonable value.,,BubbleBonanza,,,,,
495495288,03/06/2024 2:07 PM,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,66+,"$100,001 - $200,000","Absolutely fantastic. Daughter (30s), 2 grands (6&7) we’re all over it!The programming for mixed age, families is fun and helpful to train “concert “ behavior/manners..",,BubbleBonanza,,,,,
498970205,03/14/2024 2:10 PM,No,No,No,No,No,No,No,No,Yes,No,Yes,No,26-35,"$50,000 or below",The kids loved the bubbles and being able to participate in the show!,I am always happy when I visit! Thank you so much for all the opportunities Gesa Power House provides. ,BubbleBonanza,,,,,
383547622,04/29/2023 10:05 PM,No,No,,No,,No,No,No,Yes,No,No,No,66+,"$50,001 - $100,000",This was a wonderful experience! The music and the fiddlers themselves made for a great evening. The ticket price was surprisingly low for the quality of the show. We love the Gesa Powerhouse Theater!,,NordicFiddlersBloc,No,,,,
383552317,04/29/2023 10:34 PM,No,No,,No,,No,No,No,Yes,No,No,No,36-45,"$100,001 - $200,000",I loved this event.  I was sad the audience didn't clap or seem to enjoy more.  A very reserved crowd tonight!  Thanks to all the volunteers for always making this such a pleasant experience.,,NordicFiddlersBloc,No,,,,
383557521,04/29/2023 11:21 PM,No,No,,No,,No,Yes,No,No,No,Yes,No,66+,"$50,000 or below","The Nordic Fiddlers were absolutely excellent musicians and performers!  My adult daughter and I thoroughly enjoyed this concert!!!  Please bring them back again and again.  The quality, lighting, sound, and value were excellent.  Thank you for a very enjoyable evening.","https://www.bing.com/videos/search?q=gothard+sisters+hummingbird&view=detail&mid=9ACFAA751BE2464C3B309ACFAA751BE2464C3B30&FORM=VIRE
I would really like to see the Gesa PHT bring The Gothard Sisters here.  They are a Celtic group comprised of three beautiful and very talented musicians.  I have attached a link to their YouTube video performance of ""Hummingbird"" - a song that they wrote.  They are based in Edmonds, Washington (in the Seattle area).  They are very well known in the USA.",NordicFiddlersBloc,No,,,,
383619563,04/30/2023 6:26 AM,No,No,,No,,No,No,No,Yes,No,No,No,66+,,We love the theater!!  Wish the microphones were turned up a little more. Speaking voices are hard to hear/understand for older ears. 😘,,NordicFiddlersBloc,No,,,,
383630346,04/30/2023 6:52 AM,No,No,,No,,No,No,No,No,No,Yes,Yes,,"$100,001 - $200,000",Incredible talent and wished more WW folks had taken the time to enjoy their fabulous show.,,NordicFiddlersBloc,No,,,,
383767778,04/30/2023 12:03 PM,No,No,,No,,No,No,No,No,No,Yes,No,66+,"$100,001 - $200,000","Enjoyable.  The A/C was a little forceful or I was right under a vent, as I got cold.",,NordicFiddlersBloc,No,,,,
384224896,05/01/2023 10:56 AM,No,No,,No,,No,No,No,No,No,Yes,No,46-55,"$100,001 - $200,000","Absolutely phenomenal. Best show yet, in our opinion.",,NordicFiddlersBloc,No,,,,
384790670,05/02/2023 12:34 PM,No,No,,No,,No,No,Yes,No,No,No,No,26-35,"$100,001 - $200,000","The venue is beautiful - I’ve never been before. The sound was great quality and I enjoyed the event a lot. The lighting was a bit much, there was a lot of changes in the light and I especially didn’t like it when they shined the light on the audience, not my favorite. The value was good for the money - it was beautiful and definitely worth it.",Thanks for having great staff and a great venue!,NordicFiddlersBloc,No,,,,
384797745,05/02/2023 2:48 PM,No,No,,No,,No,No,No,No,Yes,No,No,26-35,"$50,001 - $100,000",It was great!,"It would be nice for performances like this to have a screen with photos/videos of their come countries, or dancers or something interpretative like that.",NordicFiddlersBloc,No,,,,
384798333,05/02/2023 12:45 PM,No,No,,No,,No,No,Yes,No,No,No,No,26-35,"$100,001 - $200,000",Incredible! Immaculate vibes and a very intimate experience :),,NordicFiddlersBloc,No,,,,
384908290,05/02/2023 4:55 PM,No,No,,No,,No,No,No,No,Yes,No,No,25 and under,"$50,000 or below","It was a wonderful event, with great quality value, lighting, and sound. The theatre staff were welcoming, kind, and helpful. I felt that the length of the show and intermission was just right, it was a very enjoyable evening.","I didn’t know/notice if there were any programs readily available and that would have been nice to look at — or a QR code that we could scan in the lobby for information on the show.
(I also could have missed seeing them or where they were available)",NordicFiddlersBloc,No,,,,
